time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-1.3830829890184844,-5.865420726627518,27.22100492048638,6.096052409321736,0.031513195851613496,0.0,-0.48214300336082233,-3.9109081200864138,5.952672842390571,-0.11302658568017064,0.10580955477516457,0.0,476.5393125736289,478.0447030923661,477.11607121299284,478.8147606450241
4.499999999999992,-1.4125637892970195,-6.103522104628341,27.576951506629484,6.089363247878559,0.03767525381989589,0.0,-0.5010669596868469,-4.026427440172159,5.912049494298588,-0.1085728730374165,0.09562497484805974,0.0,436.8381223702353,435.9971432065708,436.920346450069,437.28034359502425
4.559999999999991,-1.4433921523018547,-6.3492334824064,27.9332299331061,6.082537215079542,0.043721685822107226,0.0,-0.5270935089379203,-4.16455580758683,5.9631623056184475,-0.12696279550412984,0.10946750604848807,0.0,465.94184126217505,467.0311761299373,466.7158298959499,465.26685860350347
4.6199999999999894,-1.4756494978261518,-6.60225192123769,28.28700716173197,6.074811525462977,0.04989057540699715,0.0,-0.5486166982994657,-4.270094559072062,5.829735889752043,-0.13262175632707351,0.08420474514244536,0.0,408.2375210022107,405.9863625653287,407.64300009191055,407.12000675074444
4.679999999999988,-1.5095258986933056,-6.862732465427681,28.637468653125858,6.066699964928011,0.05465840257193921,0.0,-0.5810310112203055,-4.413311940725969,5.851655995654914,-0.1408993751120364,0.0677254627648266,0.0,458.55778586121716,457.25130414062744,458.86427732818134,458.1902147916458
4.739999999999987,-1.5455474866168715,-7.132417818122409,28.991207309424464,6.059338436535992,0.058767155227387846,0.0,-0.6200608869309309,-4.576889147022925,5.938550787241226,-0.10014608271697256,0.06994490284774862,0.0,480.3361193004906,480.5075900780298,477.16119560374204,480.2493417556881
4.799999999999986,-1.5837203886597355,-7.411046034047816,29.345588382677,6.053229798121727,0.06257250030751393,0.0,-0.6526981230566146,-4.711326569691819,5.874044185757189,-0.10536378878477866,0.04533988997032075,0.0,435.73911217318636,433.6796371136684,433.31041839169654,432.86214583494933
4.859999999999984,-1.6239185159472416,-7.697894366841533,29.69619723020586,6.04676125633382,0.06610267319603214,0.0,-0.6875013594007096,-4.850920150480018,5.812757770776359,-0.11320768789573883,0.07730531013888481,0.0,433.3211209924193,436.00298635327124,436.149104040674,435.482801901626
4.919999999999983,-1.6662866098729268,-7.993315493018533,30.043365912819564,6.039601734109407,0.0706407015640993,0.0,-0.7251421116920793,-4.9971214049243535,5.759265738350576,-0.13579898803852333,0.07206388762878008,0.0,438.1054622057235,437.6739111111301,439.53370993366786,437.64349290151387
4.979999999999982,-1.7113505343835105,-8.298884524588166,30.39219861827819,6.031721059934739,0.07470363534115076,0.0,-0.7773604162418697,-5.189201865136419,5.867122233398831,-0.12367029561724761,0.05717702404203763,0.0,490.3441689712958,489.2396811792548,488.5922470625681,489.48165576803495
5.0399999999999805,-1.7592395645212124,-8.61486645433736,30.742404042063335,6.023751025739195,0.07803582034936252,0.0,-0.8192126824415625,-5.344252535704705,5.806091512304563,-0.16620705204225747,0.05203635433791312,0.0,439.7123903940231,439.28831421929266,440.85906989891856,437.3112051695156
